# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=40
# for k=1.06204e-05 to 11.102 h/Mpc,
# number of wavenumbers equal to 616
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:d_cb                  11:phi                   12:psi                   13:h                     14:h_prime               15:eta                   16:eta_prime             17:H_T_Nb_prime          18:k2gamma_Nb            19:t_g                   20:t_b                   21:t_cdm                 22:t_cb                  23:t_ur                  24:t_ncdm[0]             25:t_ncdm[1]             26:t_ncdm[2]             27:t_tot              
       3.522671836523e-02      -2.832896056067e-01      -1.090120903625e+02      -1.308024733244e+02      -2.831807778661e-01      -2.095554420781e+01      -2.095554420781e+01      -2.095554420781e+01      -1.219605220698e+02      -1.274325927928e+02       2.209517229191e-01       2.209423406154e-01       2.616049243449e+02       2.056124786062e-01       3.710404538460e-01      -8.162305566745e-06       1.525853887861e-05      -7.305263878979e-09      -9.339537831919e-06       1.009747627282e-01       1.027970109253e-01       2.052968504653e-01      -9.228377831114e-06       2.672476428329e-02       2.672476428329e-02       2.672476428329e-02       9.830205919090e-02 
       3.538836656025e-02      -2.820253433200e-01      -1.094501168766e+02      -1.314436920449e+02      -2.819169994482e-01      -2.094375703909e+01      -2.094375703909e+01      -2.094375703909e+01      -1.225392573464e+02      -1.280423748902e+02       2.199764672631e-01       2.199672043934e-01       2.628873616480e+02       2.065931565631e-01       3.694067739676e-01      -8.137884713162e-06       1.522568930463e-05      -7.297481914247e-09      -9.298627216085e-06       1.014505951460e-01       1.032873903167e-01       2.062753915927e-01      -9.187964845863e-06       2.672609846473e-02       2.672609846473e-02       2.672609846473e-02       9.876466328831e-02 
       3.555084658004e-02      -2.807641799289e-01      -1.098902450424e+02      -1.320872859353e+02      -2.806563186880e-01      -2.093163165287e+01      -2.093163165287e+01      -2.093163165287e+01      -1.231201940596e+02      -1.286544897362e+02       2.190034389812e-01       2.189942942728e-01       2.641745492906e+02       2.075775508091e-01       3.677767657077e-01      -8.113388869494e-06       1.519264868976e-05      -7.289587382558e-09      -9.257684066553e-06       1.019283224182e-01       1.037796278866e-01       2.072576549421e-01      -9.147517929854e-06       2.672698030659e-02       2.672698030659e-02       2.672698030659e-02       9.922901392062e-02 
       3.571418351768e-02      -2.795067380188e-01      -1.103332238482e+02      -1.327336099748e+02      -2.793993578950e-01      -2.091922062444e+01      -2.091922062444e+01      -2.091922062444e+01      -1.237037296001e+02      -1.292693532286e+02       2.180330879629e-01       2.180240601457e-01       2.654671972306e+02       2.085663142441e-01       3.661511734108e-01      -8.088820087837e-06       1.515945238006e-05      -7.281598117928e-09      -9.216679519931e-06       1.024083282742e-01       1.042740501141e-01       2.082443022933e-01      -9.107007887229e-06       2.672747884870e-02       2.672747884870e-02       2.672747884870e-02       9.969543184556e-02 
       3.587840343794e-02      -2.782518428694e-01      -1.107783862935e+02      -1.333823536861e+02      -2.781449428305e-01      -2.090644920603e+01      -2.090644920603e+01      -2.090644920603e+01      -1.242895133962e+02      -1.298865997628e+02       2.170645301776e-01       2.170556180392e-01       2.667646845137e+02       2.095588690257e-01       3.645285228689e-01      -8.064161294221e-06       1.512604333794e-05      -7.273488015113e-09      -9.175618867713e-06       1.028902820628e-01       1.047703680723e-01       2.092347493945e-01      -9.066440544699e-06       2.672749930734e-02       2.672749930734e-02       2.672749930734e-02       1.001636330484e-01 
       3.604353342604e-02      -2.769999199644e-01      -1.112262228163e+02      -1.340338411500e+02      -2.768934988020e-01      -2.089335785195e+01      -2.089335785195e+01      -2.089335785195e+01      -1.248778795054e+02      -1.305065791447e+02       2.160980865221e-01       2.160892888575e-01       2.680676593013e+02       2.105557722689e-01       3.629093496360e-01      -8.039420631236e-06       1.509244792856e-05      -7.265270805872e-09      -9.134500377606e-06       1.033744811656e-01       1.052688603205e-01       2.102295562501e-01      -9.025813973018e-06       2.672709501529e-02       2.672709501529e-02       2.672709501529e-02       1.006338865632e-01 
       3.620960163964e-02      -2.757505827596e-01      -1.116766788490e+02      -1.346880693252e+02      -2.756446394193e-01      -2.087992798496e+01      -2.087992798496e+01      -2.087992798496e+01      -1.254688166596e+02      -1.311292803666e+02       2.151334620066e-01       2.151247776430e-01       2.693761155110e+02       2.115570067910e-01       3.612931605344e-01      -8.014591396744e-06       1.505864976629e-05      -7.256939773314e-09      -9.093320144711e-06       1.038609114921e-01       1.057695182711e-01       2.112287048497e-01      -8.985124432438e-06       2.672624367181e-02       2.672624367181e-02       2.672624367181e-02       1.011061824777e-01 
       3.637663736403e-02      -2.745043029085e-01      -1.121303386402e+02      -1.353453894593e+02      -2.743988361344e-01      -2.086620351255e+01      -2.086620351255e+01      -2.086620351255e+01      -1.260626946666e+02      -1.317550907037e+02       2.141710070628e-01       2.141624348333e-01       2.706907556378e+02       2.125631867963e-01       3.596805386653e-01      -7.989679741062e-06       1.502467746999e-05      -7.248509749702e-09      -9.052068230778e-06       1.043499111310e-01       1.062726490364e-01       2.122328141817e-01      -8.944361752375e-06       2.672500375773e-02       2.672500375773e-02       2.672500375773e-02       1.015808188879e-01 
       3.654467107096e-02      -2.732604499490e-01      -1.125868834399e+02      -1.360057356118e+02      -2.731554587497e-01      -2.085214927826e+01      -2.085214927826e+01      -2.085214927826e+01      -1.266594122082e+02      -1.323839051266e+02       2.132102531230e-01       2.132017918989e-01       2.720114478008e+02       2.135741510434e-01       3.580707046346e-01      -7.964679965809e-06       1.499050272889e-05      -7.239968323329e-09      -9.010755568731e-06       1.048413669673e-01       1.067781719845e-01       2.132417179852e-01      -8.903537167045e-06       2.672333160373e-02       2.672333160373e-02       2.672333160373e-02       1.020577127303e-01 
       3.671373448134e-02      -2.720191516345e-01      -1.130467755010e+02      -1.366693050137e+02      -2.719146349533e-01      -2.083778353084e+01      -2.083778353084e+01      -2.083778353084e+01      -1.272591963793e+02      -1.330159618492e+02       2.122512825807e-01       2.122429312491e-01       2.733385864619e+02       2.145902731347e-01       3.564637914739e-01      -7.939589292282e-06       1.495613566949e-05      -7.231321376427e-09      -8.969363780579e-06       1.053354952113e-01       1.072862739351e-01       2.142557944363e-01      -8.862632209189e-06       2.672125292650e-02       2.672125292650e-02       2.672125292650e-02       1.025370464583e-01 
       3.688386063205e-02      -2.707803466992e-01      -1.135100845476e+02      -1.373362887364e+02      -2.706763035044e-01      -2.082311288434e+01      -2.082311288434e+01      -2.082311288434e+01      -1.278622111377e+02      -1.336514331742e+02       2.112940562106e-01       2.112858136785e-01       2.746725537637e+02       2.156118323193e-01       3.548597361700e-01      -7.914409876997e-06       1.492157832944e-05      -7.222570875249e-09      -8.927897259712e-06       1.058324301909e-01       1.077970945083e-01       2.152753219545e-01      -8.821651302805e-06       2.671877868629e-02       2.671877868629e-02       2.671877868629e-02       1.030189520741e-01 
       3.705508394732e-02      -2.695436366928e-01      -1.139768903963e+02      -1.380066771660e+02      -2.694400661052e-01      -2.080811680659e+01      -2.080811680659e+01      -2.080811680659e+01      -1.284684596023e+02      -1.342903233187e+02       2.103382578874e-01       2.103301230920e-01       2.760133304788e+02       2.166388300809e-01       3.532580062740e-01      -7.889130265071e-06       1.488681309416e-05      -7.213709271266e-09      -8.886339105010e-06       1.063321819848e-01       1.083106344628e-01       2.163003035166e-01      -8.780577699464e-06       2.671588461668e-02       2.671588461668e-02       2.671588461668e-02       1.035034306100e-01 
       3.722744031492e-02      -2.683100969678e-01      -1.144481346205e+02      -1.386811815926e+02      -2.682069976816e-01      -2.079288878822e+01      -2.079288878822e+01      -2.079288878822e+01      -1.290786553486e+02      -1.349333791921e+02       2.093847199479e-01       2.093766918117e-01       2.773623391868e+02       2.176724650742e-01       3.516599976609e-01      -7.863778560124e-06       1.485190443122e-05      -7.204768520653e-09      -8.844709626494e-06       1.068353628965e-01       1.088274931058e-01       2.173319396834e-01      -8.739431258164e-06       2.671269358115e-02       2.671269358115e-02       2.671269358115e-02       1.039910572008e-01 
       3.740096716768e-02      -2.670779429695e-01      -1.149229732775e+02      -1.393591673727e+02      -2.669753143697e-01      -2.077730214897e+01      -2.077730214897e+01      -2.077730214897e+01      -1.296921592524e+02      -1.355799337685e+02       2.084320537469e-01       2.084241312626e-01       2.787183106014e+02       2.187116600327e-01       3.500633795015e-01      -7.838306330875e-06       1.481675921438e-05      -7.195704298460e-09      -8.802955908842e-06       1.073414413846e-01       1.093471318566e-01       2.183691544752e-01      -8.698159775789e-06       2.670904548843e-02       2.670904548843e-02       2.670904548843e-02       1.044813155772e-01 
       3.757570357065e-02      -2.658478194573e-01      -1.154018485899e+02      -1.400412292077e+02      -2.657456607040e-01      -2.076142083860e+01      -2.076142083860e+01      -2.076142083860e+01      -1.303095166051e+02      -1.362305581898e+02       2.074807905226e-01       2.074729726788e-01       2.800824341247e+02       2.197573471001e-01       3.484690530359e-01      -7.812746280748e-06       1.478142103238e-05      -7.186538478412e-09      -8.761132705754e-06       1.078508351582e-01       1.098700167322e-01       2.194128724094e-01      -8.656817810004e-06       2.670502479213e-02       2.670502479213e-02       2.670502479213e-02       1.049746439152e-01 
       3.775169031456e-02      -2.646197079495e-01      -1.158853228913e+02      -1.407275119374e+02      -2.645180181765e-01      -2.074525114795e+01      -2.074525114795e+01      -2.074525114795e+01      -1.309309266223e+02      -1.368854618462e+02       2.065308782475e-01       2.065231640505e-01       2.814549994366e+02       2.208098422943e-01       3.468769190892e-01      -7.787082298029e-06       1.474589204529e-05      -7.177272541819e-09      -8.719189581482e-06       1.083637680934e-01       1.103963057923e-01       2.204634197850e-01      -8.615354850420e-06       2.670064248366e-02       2.670064248366e-02       2.670064248366e-02       1.054712021164e-01 
       3.792897001584e-02      -2.633936359349e-01      -1.163736176298e+02      -1.414183011745e+02      -2.632924142682e-01      -2.072880788066e+01      -2.072880788066e+01      -2.072880788066e+01      -1.315566518286e+02      -1.375449204298e+02       2.055823471060e-01       2.055747355764e-01       2.828365777623e+02       2.218695912083e-01       3.452870312579e-01      -7.761319515821e-06       1.471018078200e-05      -7.167911150283e-09      -8.677133405146e-06       1.088804555116e-01       1.109262218264e-01       2.215212410174e-01      -8.573777764555e-06       2.669592066089e-02       2.669592066089e-02       2.669592066089e-02       1.059712011583e-01 
       3.810758722414e-02      -2.621691372060e-01      -1.168667577793e+02      -1.421136204283e+02      -2.620683829510e-01      -2.071206649052e+01      -2.071206649052e+01      -2.071206649052e+01      -1.321867137056e+02      -1.382089576744e+02       2.046348333387e-01       2.046273235255e-01       2.842272161204e+02       2.229366286559e-01       3.436987787484e-01      -7.735445877557e-06       1.467426785254e-05      -7.158445300665e-09      -8.634947220168e-06       1.094009203856e-01       1.114597822582e-01       2.225863718317e-01      -8.532069779183e-06       2.669083039705e-02       2.669083039705e-02       2.669083039705e-02       1.064746571093e-01 
       3.828758853768e-02      -2.609463246099e-01      -1.173651471377e+02      -1.428137948741e+02      -2.608460370289e-01      -2.069504828396e+01      -2.069504828396e+01      -2.069504828396e+01      -1.328214336260e+02      -1.388779109200e+02       2.036884260392e-01       2.036810170028e-01       2.856275648617e+02       2.240114956683e-01       3.421123116425e-01      -7.709466674616e-06       1.463816645405e-05      -7.148881828964e-09      -8.592633750979e-06       1.099254332367e-01       1.119972576006e-01       2.236593532419e-01      -8.490233575781e-06       2.668540168902e-02       2.668540168902e-02       2.668540168902e-02       1.069818276079e-01 
       3.846902272731e-02      -2.597249501860e-01      -1.178690202558e+02      -1.435189597281e+02      -2.596251286188e-01      -2.067774465539e+01      -2.067774465539e+01      -2.067774465539e+01      -1.334609542604e+02      -1.395519307319e+02       2.027429179157e-01       2.027356087384e-01       2.870378944184e+02       2.250944241940e-01       3.405272775501e-01      -7.683368518747e-06       1.460186852839e-05      -7.139217115362e-09      -8.550160819346e-06       1.104541450461e-01       1.125387638600e-01       2.247404226796e-01      -8.448237032379e-06       2.667962675234e-02       2.667962675234e-02       2.667962675234e-02       1.074928273701e-01 
